token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44
438,content,-1.0452554,1.0480454,-0.22320741,-0.75687367,-0.55978656,-0.17165594,-0.21889722,-0.356465,0.05592565,0.17891878,0.10911525,-0.09785033,-0.24426542,-0.22723597,0.1735558,-0.2873967,0.12840211,0.15195332,1.0445353,0.5240268,-0.22960246,-0.7289526,-0.17875545,0.5653045,0.01825124,-0.026867656,-0.29629946,0.41665992,0.3405111,0.088887826,-0.3047792,1.4924306,-0.939526,-0.28395706,-1.1975272,-0.17969531,0.42462865,-1.2508259,0.07976628,-1.0701886,0.018435674,0.1371071,-0.33127233,-0.6688594,0.46947777
439,content,-1.2838593,0.4032766,0.62441605,0.3324606,0.3173865,-0.29367074,0.51495713,-0.29571402,-0.06306465,0.23619778,0.1623287,0.11792701,0.078805335,0.8317796,0.30561677,-0.24711826,0.1562187,-0.40672517,-0.11244445,-0.6348379,0.099181,0.65715915,-0.31638044,-0.31334513,-0.56384534,0.022259528,-0.8255846,0.05281545,0.6001848,-0.17422543,0.17311002,-0.6155138,-0.64244473,0.65098876,-1.4543086,0.5709288,-0.5054248,0.47601873,-1.2331157,1.0790366,-0.9841064,0.14884228,0.4638254,-0.059637852,0.04901082
440,content,-1.3142818,0.6085483,0.44801524,0.49942654,0.101273656,-0.30320096,0.94149,0.0015553356,-0.018175729,0.23526748,0.18528624,0.10651791,-0.07464815,-0.36764947,-0.16830814,-0.2859915,0.17160809,0.17536221,-0.37694904,1.6277322,0.004619221,-0.57494974,-0.5141264,-0.12888032,1.4964607,0.027122175,-1.6678855,0.10997811,0.115466885,-0.23981777,0.15674724,-1.6336695,-0.25849834,-0.23942254,1.1226552,-0.28602594,0.068582915,0.10931366,-0.85119176,-0.08514703,-0.21798724,-0.5434773,-0.2662684,-0.7638725,0.8435114
441,content,-1.35055,0.32943976,0.676054,0.1556707,-1.1603392,-0.2881346,-0.01935743,-0.15165812,-0.07374067,-0.026759457,0.17064618,0.3852644,-0.20810021,-0.016140355,0.3824769,-0.27276963,0.17766388,-0.089355536,-0.28586596,1.0675828,0.5327731,-0.75408876,-0.17377906,0.17231056,-0.8758547,0.028774777,-0.8996076,0.03895257,0.5784595,-0.16896877,1.8168073,-0.039177477,-0.00069707196,-0.6166464,-0.40011042,0.3531329,-1.170661,-0.34132585,-0.9211716,0.87660235,0.58731675,0.7622084,-0.83663857,-0.044951975,0.087805316
442,content,-1.1667386,0.20600358,1.5607809,-0.32812563,-0.19684951,-0.34400567,0.86868995,-0.14418857,-0.025436979,0.6873236,0.17142324,-0.06852285,-0.17314331,-0.6698283,0.14201517,-0.28664216,0.16044682,0.3104843,0.20156074,-0.10528955,-0.44482765,0.26591516,0.29422224,-0.028920239,-0.55348665,0.018027669,-0.5281161,1.9786102,0.019246748,-0.4715345,-1.7060279,0.90850884,-0.9714255,0.54064286,0.38828516,-0.48601386,-0.7961887,0.07071516,-0.27658603,-0.4270504,-0.21618001,0.25926188,-0.8591386,-0.4499058,0.30639586
443,content,-1.4299933,0.74295413,-0.15503937,-0.78639424,0.03234112,-0.339683,0.25869322,-0.4575171,0.052420564,0.6191359,0.17955947,-0.13058074,0.02125234,1.1094311,-0.6762919,-0.28918952,0.17759386,0.2013017,-0.009419825,0.32100186,0.14450142,0.5334965,-0.27468386,0.5091814,0.7578035,0.025008766,-0.08853742,0.97228956,-0.35753635,0.2262425,0.6905799,0.47191596,-0.26237535,0.39638007,-1.4254123,-0.108403325,-0.8901972,-0.40292153,0.9005653,-1.2020679,-1.3456393,-0.25325742,-0.055349562,-1.3433493,1.057484
444,content,-1.570767,0.49921283,0.25301263,-0.20294596,-0.25211036,-0.29426038,0.40407225,-0.0431429,0.3200964,0.32435992,0.17821583,-1.3631836,-1.3387165,0.16559725,0.6756883,-0.20402859,0.18653809,-0.40572205,-0.37066805,-0.6999623,-0.03944808,-0.61328995,-1.104333,-0.27035075,0.5910932,0.024131684,-0.9465655,0.1308325,0.7045525,-0.12851991,1.0737708,-0.42470253,0.5780537,-0.4128116,0.64745426,-0.2241059,0.82702,0.39469343,0.20289226,-0.5057439,0.7955675,0.43696132,-0.14651538,0.7810322,-0.76894313
445,content,-1.2862124,0.7086115,-0.20962001,0.26079193,-0.46015188,-0.22653233,0.31741115,-0.25314823,0.014404873,-0.14135441,0.15181915,0.19520697,-0.32957646,-0.53455406,0.38183385,-0.24859281,0.17350578,0.10794152,1.6537378,-0.11330369,-0.15451726,0.42303133,0.32584748,0.32813278,0.18820138,0.02097411,0.026749562,0.40179136,0.34116915,0.14294851,-0.17947094,-1.3722696,0.7491114,-0.73110664,-0.16111293,-0.018982667,-0.24904783,-1.0242412,-1.3180571,-0.5144503,-0.3658025,1.1365774,0.24718033,0.3233822,-0.31846535
446,content,-1.1078413,-0.13899933,0.5441542,0.38718116,-0.852255,-0.31203482,-0.3131266,-0.37599078,-0.28068715,-0.017539645,0.12408934,1.2366418,1.3635403,0.31953824,0.15545009,-0.21670769,0.15152153,-0.05942514,-0.014224201,0.1383834,-0.3522039,0.15973446,-0.40355182,0.43915963,-0.51830024,0.04899854,-0.85416013,-0.08835839,0.8247065,-0.2395306,0.0028839207,-0.03280598,0.5907241,-0.851317,-0.2080383,0.6327269,0.7880306,-0.7036869,-1.4131688,-0.02790734,0.19328532,0.123007216,0.5572943,-0.02021306,0.20572934
447,punct,-0.024951221,0.01819519,0.010281301,-0.027874602,-0.031057114,-0.009384131,-0.002230287,0.0041159415,-0.028451318,0.030420955,-0.033030547,0.016636131,-0.022202581,0.014719216,-0.004113681,-0.01367641,0.011371008,-0.017173158,-0.003267894,-0.03191452,0.018477665,0.014244996,-0.0077362894,0.030544601,0.0151134245,-0.010475806,0.008267638,-0.0026777855,0.009162138,-0.010237983,0.030127577,-0.03402575,0.023814006,-0.008679509,-0.0024109269,-0.016057169,0.00931763,-0.0054123173,0.030616354,0.008510426,0.0064700046,-0.0053808475,0.006605307,-0.0385385,0.006332559
448,content,-1.1711551,0.68208736,0.29984632,0.014770676,-0.35178497,-0.2743752,-0.40411848,-0.2997608,-0.0024500324,0.016791789,0.14458618,-0.13680242,0.10328338,-0.42403042,1.192709,-0.24486509,0.16377445,-0.26077667,0.43495476,-1.4055132,0.30684167,0.655397,0.11201025,-0.28252763,0.13300532,0.014468285,-0.7043394,-0.3454429,0.19726072,-0.0029911292,1.0937598,-1.0550119,0.50502074,-0.96200436,0.27269655,-0.29491067,0.40044755,0.0009332794,0.14233755,-0.3982264,0.97864014,-0.19555485,-0.6534946,0.4870417,-0.2248101
449,content,-1.208018,0.607359,1.0962104,-0.7834321,0.17281397,-0.2646117,1.0415004,-0.25157702,0.03623951,0.22147821,0.1758861,-0.0055585257,-0.1988421,0.5557861,-0.21718536,-0.2766297,0.17560236,-0.10074326,-0.043918256,0.54777837,-0.3895763,-1.1898593,0.0819969,0.39442354,-0.9875214,0.021458052,-1.6207379,0.7657768,-0.7423099,-0.0049721384,-0.3522205,0.6516639,0.2362167,-0.026932677,0.10009545,0.5695395,-0.041021693,-0.37625852,0.02227541,0.47459593,-1.4532902,0.21741083,-0.8525295,-0.12824456,1.3100448
450,content,-1.3456022,0.30155298,1.3814471,-0.64082706,-0.4350437,-0.26329258,0.68098795,0.40498367,0.0049794447,-0.29097605,0.17314586,-0.22318886,-0.1288524,-0.49183467,0.26384503,-0.29610083,0.15026434,-0.032647014,0.97757643,1.4440159,-0.120433755,-0.37578332,-1.021423,0.6501363,-0.20786719,0.015793934,0.05111314,0.026729167,-0.27265635,-0.9042681,-0.72881573,0.067078866,0.37770945,0.4569626,-1.1272417,-1.2279524,0.16012262,0.261943,-0.05361671,-1.3783773,-0.14630646,0.7257542,-0.20404191,-0.5803043,1.2386388
451,content,-1.1640843,0.18883711,-0.04760236,-0.20220052,0.24450172,-0.3111154,0.040241376,-0.60552084,0.03897652,-0.079628,0.18637297,0.040240735,-0.32044077,1.4695843,0.8252412,-0.23620439,0.18019743,-0.23762563,1.4620391,0.27318877,0.48954365,0.42443323,-0.7854261,0.21558313,0.36469293,0.049177375,-0.57962614,0.2954277,0.42356715,-0.20164177,-0.2739798,-0.948551,0.13826366,-0.59201634,-1.0523455,0.18784252,-0.3838396,-1.1035627,0.05565921,-0.60446346,0.9441523,0.46893898,0.1481327,0.18863212,0.08755489
452,content,-1.3685617,0.64435875,1.1371586,-0.2028328,0.08665727,-0.33422944,-0.18801129,0.12571302,0.031685296,0.59961873,0.16225381,-0.18525074,0.27200705,-0.7128379,0.1631925,-0.28920677,0.16347674,-0.020143708,1.8291928,0.46295017,0.14964278,-0.016057754,0.4377279,-0.1779891,-0.25378168,0.015999487,-0.64086306,0.081203,0.02119457,-0.16208312,-2.0671887,0.2091684,0.38706994,0.6646674,0.6855508,-0.575873,-0.25132897,0.04312564,-0.54974747,-0.95280665,-1.0036416,-0.22830315,0.024772761,-0.6323242,-0.10727109
453,content,-1.1248381,0.543549,0.13236167,-0.673637,0.015487073,-0.24809715,0.46769327,-0.05902975,-0.06496355,-0.55383724,0.15986739,0.020012124,-0.035077095,-0.34167692,0.08901734,-0.26044556,0.15883715,-0.016090482,-0.47782236,0.9083964,-0.107744806,-0.9566926,-0.03645413,-0.06856015,-0.098140486,0.013370196,-0.061399814,-0.15240648,-0.06567537,-0.045503408,1.2210938,1.5728437,-0.7817239,-0.5587524,-0.1391333,-0.1865387,0.17315763,-1.2545695,0.23296185,-0.062171396,-0.14361972,0.86461055,1.081995,0.20549475,-1.4181373
454,content,-1.2468979,-0.029838666,0.9233439,0.24625623,-0.68756795,-0.25924438,0.06679466,-0.47165287,0.50935787,-0.59116477,0.17441417,0.46053594,-0.95417774,0.044798583,0.21376063,-0.1884888,0.13725781,0.08544519,0.9622441,0.5611276,-0.13126676,-0.82544404,-0.42572224,0.6410106,0.28729635,0.036462463,-0.71614283,0.14354368,0.49679735,-0.42836103,0.0694504,-0.6449523,-0.2536896,-0.24003881,-1.6043206,0.64692783,0.82851136,-0.100621045,-0.6301414,-0.38117015,0.68876237,0.31990415,0.4792442,0.35375422,-0.0008241094
455,content,-1.1249287,0.90468377,1.4336482,0.63339317,0.46283224,-0.3661653,0.42444867,-0.40723586,0.0020760582,-0.27456632,0.168939,-0.0419589,0.10837752,-0.3366599,-0.004909041,-0.2453903,0.16533096,0.18234488,0.15906928,0.41258422,-0.5467175,-0.29506364,-0.36757192,1.1313741,-0.09932528,0.012470727,-1.2824166,0.68108004,0.44047722,0.3118651,-0.9249011,0.20091783,0.6504555,-1.0697414,0.28428087,-0.5204075,-0.90121615,0.06148221,-0.75637376,-0.2841653,-0.24802567,0.1351622,-0.529641,-0.06731685,0.3078805
456,content,-1.4546919,0.96150774,1.5003012,-0.42120948,0.014374993,-0.26742983,-0.6307692,-0.5376265,-0.074014366,0.51537687,0.16342928,0.17413063,-0.13572285,0.08877544,0.058937926,-0.26329225,0.16208373,-0.106194854,-0.78654283,-0.019700589,-0.122739814,0.46602294,-0.042610288,-0.17086099,-0.4959214,0.019963404,-1.481163,0.40417838,-0.003507883,-0.32709217,-1.1726534,0.12360862,0.744351,-0.42957124,0.30921236,1.2086893,0.20446749,0.1873176,0.8972701,-0.7333957,0.6013828,-0.08424748,-0.44863817,-0.47364733,-0.5049031
457,content,-1.1499846,-0.116921395,0.5904568,0.146995,-0.13091686,-0.2256371,-0.21438247,-0.4672569,0.025766205,0.23466769,0.16997442,0.14720613,0.25210193,0.9389931,0.47476888,-0.23944654,0.15403502,-0.57853043,0.55675805,-0.508212,-0.17783126,1.2012585,-0.039669372,-0.31578588,-0.76906294,0.034343272,-1.534104,0.4149497,0.047405567,0.16770422,-0.5893834,0.59045553,0.15028414,-0.35784504,-0.3154547,-0.11452115,-0.9437661,0.08593805,0.65965056,-0.9365271,0.28804052,0.8610534,0.99200296,-0.56006366,-0.25327963
458,content,-1.3276656,0.9142229,1.7257442,0.43000302,0.2899985,-0.30179453,1.0682188,0.07343894,0.0322983,0.35498735,0.17166643,0.5837374,-0.16007659,-0.6614469,0.35395825,-0.33050296,0.17399526,-0.16133812,-0.32503018,-0.17960478,0.19738401,-0.7798826,-0.41627058,-0.61499286,-1.3787686,0.010312431,-0.51096237,1.6338407,-0.3599399,0.26891235,-0.87042975,0.7277791,-0.87933224,0.11527018,-0.087526694,-1.5743936,-0.1883154,-1.2240622,-0.17662175,0.16170129,0.3819502,-0.68513995,-0.12680157,0.28867897,0.4056835
459,content,-0.8714322,0.36036405,0.8393855,0.18066387,-0.19327264,-0.19990495,-0.5980332,-0.56786454,0.014681747,0.29389787,0.14302632,-0.017382752,0.2229095,-0.10033129,0.20165418,-0.22020699,0.15473744,0.14958031,1.0987802,0.90136534,0.13126253,-0.6106483,0.3932303,0.3870083,-0.6369288,0.024592891,-0.38410854,-0.19599317,0.42420214,-0.070833035,-1.0309956,-0.91226596,1.3240548,-1.0292537,-0.35431936,-0.53722453,0.7828212,-0.36624297,-0.26104394,-0.103940606,-0.18852852,-0.042886548,-0.30407158,-0.049943738,0.24903624
460,content,-1.3533156,0.9340112,-0.37763053,0.37351847,0.44845343,-0.29661578,0.5578381,-0.29961547,-0.014520629,1.1666821,0.15343787,0.10982169,-0.038029745,-0.65315074,0.6040148,-0.29109707,0.20472327,-0.10350771,0.1517127,-0.29971838,-0.049408447,1.106613,0.37730625,0.018831033,0.971033,0.019877294,0.027910689,0.79455006,0.32205725,0.081799984,-0.14095832,-0.4449509,0.33247885,-0.5940631,0.4229005,-0.79103655,-0.11107799,0.3617877,-1.789061,-0.13800105,-0.5085099,-0.30754387,-1.1939152,-0.8772516,-0.9288847
461,content,-1.0425575,-0.047417227,1.1374952,-0.19527675,0.48238388,-0.26753157,0.48952168,-0.2175131,0.021930274,0.06922722,0.16012551,-0.15602358,0.13419008,0.044187512,0.10377142,-0.21822505,0.16510735,-0.06430103,-0.39798698,-0.39944914,0.16641933,-0.52217823,-0.3652682,0.1350276,0.3343959,0.03245771,-0.9309959,0.60701287,0.13194354,0.14011626,-0.5835393,0.41710785,1.0853584,0.7599491,-0.12801623,0.9649805,-0.6215968,0.28544468,-0.85419786,-1.4583359,-0.65116215,-0.020734914,0.31340653,0.037791513,-0.16202173
462,content,-1.2916363,0.46400794,0.6447238,0.41319752,-1.7317517,-0.29379588,-0.0567105,-0.3327219,0.013455384,0.24811438,0.15913008,0.03936295,-0.11299077,-0.61589575,0.89783674,-0.24402769,0.16878517,-0.043603316,-0.23939952,-0.27170888,-0.24704476,-0.8370845,0.12228272,0.23186968,0.59307826,0.027594091,-0.6547518,0.27937567,0.42588812,-0.1274636,0.6950704,-0.43700334,-0.88229996,-0.78754425,-0.15731263,0.23590061,0.7383026,-0.13831657,0.33208588,-0.5129087,1.0599341,0.094349526,-0.2980997,0.73085356,0.05352807
463,content,-1.2194965,0.28650108,0.93742704,-0.6141583,-0.26971796,-0.32642615,0.7955221,-0.083166406,0.017160812,0.406504,0.17415273,-0.056397185,-0.07402376,-0.011868593,0.02198282,-0.23931856,0.1676569,-0.026085773,0.8252438,-0.45543268,0.109628715,0.41650948,0.30945367,0.098215535,0.5220979,0.027689999,-0.8790046,0.7941907,1.0081402,-0.20603676,-0.64868486,-0.5710278,0.88361025,0.50669265,0.20085841,0.155195,-0.6947107,-1.0381043,-0.6536965,-0.95381045,-1.0320473,0.81946355,-0.82739913,0.17535141,0.07678147
464,content,-1.3556516,0.09220324,0.20862181,-0.3175693,-0.8602994,-0.31724942,0.39447337,-0.32566106,-0.10220728,0.3297308,0.18127978,-0.10604527,-0.8579102,-0.5506244,-0.4353542,-0.22229408,0.18377604,-0.24253017,-0.5376794,-0.16096665,-0.37867522,0.84492147,0.61778516,0.49248385,0.41778475,0.025904154,0.7187361,0.8379664,-0.2949244,-0.13864085,-0.22784857,-0.4270714,-0.37981704,0.5618866,-0.5351692,0.46051392,-0.24189986,-0.2002576,0.6160174,0.32655188,0.38974208,0.2153905,-1.7065881,-0.30565488,1.3216991
465,content,-1.1633307,-0.11447113,-0.043591216,-0.22747459,-0.65494776,-0.29463094,0.14334297,-0.14711453,-0.018640425,-0.14896719,0.16510867,-0.06171357,-0.09041412,0.30817407,0.17686561,-0.24465932,0.1506548,-0.10832851,0.036533922,1.6383694,0.040335625,0.81494933,-0.6285896,0.3718976,-0.20441522,0.026153604,1.7859944,0.004312948,-0.7219994,-0.39378676,-0.42794156,0.07045186,0.07467545,-0.06228918,0.23069176,0.44734532,-0.40960014,0.40815905,0.81187725,-0.5270613,0.011584468,-0.86303437,-1.6897447,-0.08786167,-0.17377532
466,content,-1.3837496,0.19763124,-0.37491316,-0.18462719,-0.39462504,-0.3196457,-0.21434473,-0.06015489,-0.2988777,0.2381646,0.1770008,-1.2397562,-0.29031423,-0.9724668,0.6331699,-0.22192062,0.08923653,0.25279993,0.36303908,1.1544993,-0.04090459,0.2605937,0.8825449,1.2528014,0.78783906,0.02689323,0.12927084,0.8482378,0.35331783,-0.6624843,0.04626418,-0.37095267,0.8936927,-0.1373221,-1.2963171,-0.63694364,0.5028739,-0.43343976,0.25442025,-1.4989275,0.06964329,-0.06507577,0.75852215,0.21543522,-0.9032414
467,content,0.12740658,-0.4040892,-0.012434254,0.35194552,-0.24981618,-0.03183828,-0.073549576,0.022365142,0.019301217,-0.6194461,0.048741944,0.003390025,0.019081652,-0.108878456,0.5234881,0.59038186,0.19059528,-0.081306934,-0.06744985,-0.12365272,-0.04315738,-0.24034221,-0.053547505,-0.057412975,-0.87323743,-0.0479645,-0.185698,0.06335243,-0.02802264,-0.37923047,-0.07463317,-0.10595045,-0.021293461,0.38919112,-0.12120439,-0.6510212,-0.11014563,-0.10514375,-0.18491584,-0.22279702,-0.055496607,0.5694785,-0.09845059,0.23826309,-0.6884309
468,content,0.10545511,-0.3696948,0.022926588,0.35724965,0.45978978,-0.19767034,-0.07560409,-0.09635246,-0.028814118,-0.017530525,-0.31348026,-0.015906783,-0.0035544487,-0.08603631,0.60207903,-0.09175155,0.10300925,0.053129654,0.03728397,0.04190366,-0.012058534,-0.23887146,-0.27966946,0.09090384,-0.0333648,0.024577815,0.123686165,0.1904316,0.7159158,0.058182586,0.08967018,0.02003346,0.05318622,0.20487858,0.06023192,-0.3331019,0.084534705,0.057372283,0.19243841,0.1018723,0.0463856,-0.22925508,0.03709413,-0.7152026,-0.40258783
469,content,-1.0394193,-0.27699032,0.8756267,0.12059863,-0.8052042,-0.2222153,-0.21421741,-0.18210083,-0.035619956,-0.31026077,0.13999417,0.029925542,0.10487344,0.24471024,0.6219488,-0.2301515,0.14384495,-0.05263808,0.044554546,-0.21223523,-0.24180062,0.314762,-0.56084836,-0.71373886,0.5887474,0.016920462,-0.93784887,0.25137112,0.56988895,-0.2032575,0.803192,-0.16817263,0.2689173,0.72683716,-0.6745847,-0.14711802,0.9721976,-1.4207572,-0.6327658,-0.4049646,0.3237487,0.27215922,-0.15135278,0.41615114,0.010876553
470,content,-0.31579468,-0.25658923,-0.15819988,-0.14659423,-0.3429138,-0.3767012,-0.22724012,0.30297732,-0.15117265,-0.18677789,0.11530624,-0.19133963,-0.11273025,-0.14134276,-0.22497448,0.14035246,-0.33076987,-0.11929593,-0.16152398,-0.16932303,-0.121119484,-0.11779782,-0.11410572,-0.13948731,-0.1676346,0.13066566,-0.18200552,-0.17164667,-0.14797173,0.3116159,0.36294693,-0.14368917,-0.12329657,-0.25519097,-0.12799518,-0.1612386,0.3669028,-0.16892344,-0.15203004,-0.13870765,-0.1410835,-0.14115328,-0.1272008,-0.12077175,-0.14747861
471,content,-1.4237077,0.69425577,-0.32277498,-0.1765393,-0.05998964,-0.31019256,-0.108377166,-0.18722235,0.19620544,-0.14440477,0.17458512,0.7683015,0.10642853,-0.6212218,0.14655657,-0.23807889,0.055036988,0.082147524,-0.34575424,0.4386404,-0.25840738,-0.4535902,0.006724442,0.15940726,0.50721854,0.025345048,-1.6927874,-0.7854979,-0.29326308,-0.19340543,0.3009211,-1.9241455,0.5071522,-0.046084195,0.86974466,-0.38056698,0.9219731,0.44167393,0.8534434,-0.06303593,-0.84395677,-0.47774935,1.0222027,-0.30886877,1.4596299
472,content,-1.0350466,0.08173731,0.07183188,-0.30281633,-0.26953447,-0.20551094,0.220653,-0.20756435,-0.08095043,0.017783253,0.1548844,-0.14317694,0.16009408,-0.23587684,0.28795815,-0.28396282,0.14902332,0.28247213,-0.017972386,0.67940956,0.2731405,0.14313969,-1.1114635,-0.22968331,1.2884153,0.007915382,-1.2908404,0.1739302,0.39986324,-0.2057624,0.32691815,-1.8868666,1.0944663,0.17087032,-0.9221948,0.46464252,1.1700467,-1.322551,-0.3473202,-0.6956504,-0.12800848,0.21466516,0.20443045,-0.37077713,0.55642754
473,content,-1.1628286,0.34244263,0.7968452,0.20768824,-0.75229084,-0.33686957,0.197207,-0.10655746,-0.04013182,-0.26289567,0.16966672,0.072476715,0.36917725,0.58207136,-0.05303367,-0.30818054,0.16058873,-0.010672843,-0.62279963,-0.09807843,0.26285496,0.58299804,-0.5326481,0.9738902,1.0587615,0.01351572,-0.94298226,0.8661838,0.22705095,0.15940143,-0.38217193,0.35590065,-1.0045725,0.5042647,-0.6629103,-0.86385554,0.1968588,0.14995405,1.2897041,-0.9959827,-1.9424608,-1.0682465,-0.08278086,-0.5974395,0.692432
474,content,-1.2731513,0.4949022,1.1182276,-1.2225038,-0.14814778,-0.2748387,1.1217532,-0.09033713,0.54232186,0.8521033,0.1870176,-0.7317089,0.31524917,0.30957764,-0.24155693,-0.22823596,0.08804036,0.0704932,-0.634148,0.38483834,0.26443243,-0.46728876,0.9645013,0.030465258,-0.940503,0.03279316,-0.80854475,1.5358659,-0.57386845,-0.21103297,-0.112560265,0.7125537,0.37971842,-0.6012313,0.4639376,-0.5788772,-0.24011894,-0.8429234,-0.549332,-0.5432839,-0.8188831,-0.0012060012,0.011246421,0.11851614,0.6193732
475,content,-1.3485155,0.77025855,-1.2708224,-0.22767036,0.30013785,-0.29955354,0.36661172,-0.049949788,-0.007092012,-0.14357994,0.16072345,-0.007225522,-0.06236649,-0.9259009,-0.23776232,-0.27369294,0.16568393,-0.18393922,-0.27000493,-0.14872353,-0.15158042,0.54939306,-0.18430167,0.16582674,0.4488687,0.00884823,1.1081163,0.39400738,0.7289452,-0.20364465,-0.4404858,0.20751208,1.0095633,-0.58229893,-0.46396342,0.66531855,-0.9719793,-0.624847,0.238696,1.2077192,-0.42271212,-0.58538246,1.043305,-0.20197761,-1.2678692
476,content,-1.0186816,0.2960621,1.1509215,-0.031190278,0.4202489,-0.37165415,-0.7987805,0.05292231,-0.3615464,0.14525895,0.1773692,-0.51730466,0.46190932,0.3773487,-0.16446523,-0.26989025,0.05351379,-0.099205844,0.17493981,0.9643311,0.43682802,-1.0694844,-0.4975539,0.3142114,0.2864384,0.024732659,-0.022452423,-0.7220381,0.18165308,0.7594923,0.60935414,-0.14791961,-0.09632878,0.3657964,-0.33062673,-0.8080449,0.14391038,0.14389554,0.619064,-1.2667191,0.0420716,-1.19114,0.21826172,-0.6195232,0.54579824
477,content,0.12377348,-0.42730883,-0.67825115,-0.068800144,-0.23223472,0.00019955245,-0.057855327,0.02851513,-0.027891187,-0.8822552,0.04096136,0.013146531,0.024450172,0.18327178,0.6429781,0.5168017,0.12505665,-0.07048964,-0.10616054,-0.10166441,-0.051138062,-0.2608773,0.25579813,-0.08774144,-0.33301678,-0.03889525,0.08038417,-0.21490936,-0.019908348,-0.2049681,-0.2088567,-0.11882792,-0.028663613,0.34698877,-0.07058876,-0.39095312,-0.0655686,-0.06140606,0.16415687,-0.090697885,-0.063505985,-0.23676382,-0.052379,-0.19641007,0.06648855
478,content,-1.1130991,0.074290976,0.5594347,-0.5049213,0.4129441,-0.25636244,-0.123274356,-0.5353307,-0.062615916,0.80643713,0.18051209,0.28815025,-0.0675319,-0.040193457,0.005211944,-0.2531962,0.16217089,0.18624811,1.303047,-0.22844405,0.016745243,1.4475998,0.4764773,0.6723003,-1.1871675,0.035209745,-0.23907246,1.0840148,-0.06363892,-0.13390526,-1.1108061,-0.2779744,0.0519509,-0.45721203,-0.49372596,-0.18460034,-0.02186779,0.82002544,-1.3495094,-1.2675271,0.44892353,0.2909893,-0.1513487,-0.789217,0.12368724
